resource_name,raw_asset_file,raw_size_bytes,paired_resource_file
TN_EnhancedBackpack,80c780ec2e4b042c4aa2fd8442b832ea,16928,
TN_EnhancedBackpack,e3ca00e83b5e64a05a3869fbbd9729f4,11260,
TN_ExoskeletonCarrier,80c780ec2e4b042c4aa2fd8442b832ea,16928,
TN_ExoskeletonCarrier,d4d0f7602eb644ce4898508467b48bad,32056,
TN_ExoskeletonCarrier,e3ca00e83b5e64a05a3869fbbd9729f4,11260,
TN_FuelTruck,80c780ec2e4b042c4aa2fd8442b832ea,16928,
TN_FuelTruck,8343ecc2c1100466e8b3949b5ad65cc1,31236,
TN_FuelTruck,e3ca00e83b5e64a05a3869fbbd9729f4,11260,
TN_Furnace,12c03d170d76efe41bf11ca589f53515,30944,
TN_Furnace,e3ca00e83b5e64a05a3869fbbd9729f4,11260,
TN_Gear_01,82ffe44a50884404abf27e722393d79b,30772,
TN_Gear_01,f2bba316097094cfd8bb3e1b14082243,30348,
TN_Gear_02,05aa0e567350746e481610f56b73676d,31080,
TN_Gear_02,f2bba316097094cfd8bb3e1b14082243,30348,
TN_Gear_03,717fb6807448049318d90e9ce1b922ba,30944,
TN_Gear_03,f2bba316097094cfd8bb3e1b14082243,30348,
TN_GearCrate,8bed03565315d45298d5ae237626a346,33556,
TN_GearCrate,8fbb321fe74c2417b8872cf3af729a7d,12176,
TN_GemVault,8fbb321fe74c2417b8872cf3af729a7d,12176,
TN_GemVault,f06d3f8b038ba47f188e92919a3d55e2,31076,
TN_HaulTruck,80c780ec2e4b042c4aa2fd8442b832ea,16928,
TN_HaulTruck,87783022dc7ce40eaa76c3c16f8e299b,31360,
TN_HaulTruck,e3ca00e83b5e64a05a3869fbbd9729f4,11260,
TN_HydraulicBreaker,80c780ec2e4b042c4aa2fd8442b832ea,16928,
TN_HydraulicBreaker,e3ca00e83b5e64a05a3869fbbd9729f4,11260,
TN_HydraulicBreaker,f07d61cd6dcb64f54995386662df9e72,31620,
TN_HydraulicBreaker_Oceania,80c780ec2e4b042c4aa2fd8442b832ea,16928,
TN_HydraulicBreaker_Oceania,b95f048e143ea4ebd827009c3a1bd1c0,31620,
TN_ImpactHauler,80c780ec2e4b042c4aa2fd8442b832ea,16928,
TN_ImpactHauler,83e55250842f54c488ecade0e9de6cb7,121416,
TN_ImpactHauler,d57097ccc727c48b7822add6f548a2eb,32820,
TN_Ingot_Amber,4a88c13655956498892584827b11e1e4,10192,
TN_Ingot_Amber,582c2336be3a54943a98ff0baf8065fe,2944,
TN_Ingot_Amber,c468799309d044732b9d9380b8a91101,56180,
TN_Ingot_Amethyst,4a88c13655956498892584827b11e1e4,10192,
TN_Ingot_Amethyst,6ac18d02df8f4450b8ee62a5c7da2ce7,2984,
TN_Ingot_Amethyst,c468799309d044732b9d9380b8a91101,56180,
TN_Ingot_Aquamarine,4a88c13655956498892584827b11e1e4,10192,
TN_Ingot_Aquamarine,609f74ad9ee8949a9aa0cc448c0c8c9d,2888,
TN_Ingot_Aquamarine,c468799309d044732b9d9380b8a91101,56180,
TN_Ingot_Basalt,4389ac95ceb8c43d4af9e562b2d37247,2916,
TN_Ingot_Basalt,4a88c13655956498892584827b11e1e4,10192,
TN_Ingot_Basalt,c468799309d044732b9d9380b8a91101,56180,
TN_Ingot_Bismuth,4a88c13655956498892584827b11e1e4,10192,
TN_Ingot_Bismuth,bfdb0356cae05404ab4524b6e526d3ae,2908,
TN_Ingot_Bismuth,c468799309d044732b9d9380b8a91101,56180,
TN_Ingot_Bronzite,098c63d5efa344495a1ecbccc2f276b2,2944,
TN_Ingot_Bronzite,4a88c13655956498892584827b11e1e4,10192,
TN_Ingot_Bronzite,c468799309d044732b9d9380b8a91101,56180,
TN_Ingot_Celestite,4a88c13655956498892584827b11e1e4,10192,
TN_Ingot_Coal,4a88c13655956498892584827b11e1e4,10192,
TN_Ingot_Coal,7667f941ef464450abcf0325d9698875,2892,
TN_Ingot_Coal,c468799309d044732b9d9380b8a91101,56180,
TN_Ingot_Cobalt,4a88c13655956498892584827b11e1e4,10192,
TN_Ingot_Copper,4a88c13655956498892584827b11e1e4,10192,
TN_Ingot_Copper,4c17fb1c617e246dfb8ff2d8c91e594a,2884,
TN_Ingot_Copper,c468799309d044732b9d9380b8a91101,56180,
TN_Ingot_Diamond,04a204bbffde34ecbb0fe7aface38003,2908,
TN_Ingot_Diamond,4a88c13655956498892584827b11e1e4,10192,
TN_Ingot_Diamond,c468799309d044732b9d9380b8a91101,56180,
TN_Ingot_Dunite,31c6701999c214665b17655f8ef836c1,2916,
TN_Ingot_Dunite,4a88c13655956498892584827b11e1e4,10192,
TN_Ingot_Dunite,c468799309d044732b9d9380b8a91101,56180,
TN_Ingot_Emerald,4a88c13655956498892584827b11e1e4,10192,
TN_Ingot_Emerald,c468799309d044732b9d9380b8a91101,56180,
TN_Ingot_Emerald,f1df4984cbc8242b782974c09733bd11,2916,
TN_Ingot_Gold,1fa6b0c6a24564988becb6b962004f99,2984,
TN_Ingot_Gold,4a88c13655956498892584827b11e1e4,10192,
TN_Ingot_Gold,c468799309d044732b9d9380b8a91101,56180,
TN_Ingot_Granite,07f2f520f5e4346998ae9aa38f0f8b1c,2960,
TN_Ingot_Granite,4a88c13655956498892584827b11e1e4,10192,
TN_Ingot_Granite,c468799309d044732b9d9380b8a91101,56180,
TN_Ingot_Ice,4a88c13655956498892584827b11e1e4,10192,
TN_Ingot_Ice,b0d7afc5653694d1da3bebe8ffc37d37,2936,
TN_Ingot_Ice,c468799309d044732b9d9380b8a91101,56180,
TN_Ingot_Iron,247efb1c7d7804d63a67de6aec539ff1,2952,
TN_Ingot_Iron,4a88c13655956498892584827b11e1e4,10192,
TN_Ingot_Iron,c468799309d044732b9d9380b8a91101,56180,
TN_Ingot_LapisLazuli,4a88c13655956498892584827b11e1e4,10192,
TN_Ingot_LapisLazuli,c468799309d044732b9d9380b8a91101,56180,
TN_Ingot_LapisLazuli,fb8605f290d754efebc94263338d9ac6,2904,
TN_Ingot_LimeStone,4a88c13655956498892584827b11e1e4,10192,
TN_Ingot_LimeStone,553e225e0971f40f9b76127811580c41,2900,
TN_Ingot_Limestone,c468799309d044732b9d9380b8a91101,56180,
TN_Ingot_Malachite,4a88c13655956498892584827b11e1e4,10192,
TN_Ingot_Manganese,4a88c13655956498892584827b11e1e4,10192,
TN_Ingot_Manganese,6c98a4147389a4e94b42b3958bbd48b8,2944,
TN_Ingot_Manganese,c468799309d044732b9d9380b8a91101,56180,
TN_Ingot_Obsidian,4a88c13655956498892584827b11e1e4,10192,
TN_Ingot_Obsidian,c468799309d044732b9d9380b8a91101,56180,
TN_Ingot_Obsidian,d50654bf1614642d1944f7378efe8ddc,2956,
TN_Ingot_Opal,0c8d1b62e1b1b4c4482d40704524518a,2884,
TN_Ingot_Opal,4a88c13655956498892584827b11e1e4,10192,
TN_Ingot_Opal,c468799309d044732b9d9380b8a91101,56180,
TN_Ingot_Quartz,2144aa950062746bfbeb9950bea6315f,2848,
TN_Ingot_Quartz,4a88c13655956498892584827b11e1e4,10192,
TN_Ingot_Quartz,c468799309d044732b9d9380b8a91101,56180,
TN_Ingot_Ruby,4a88c13655956498892584827b11e1e4,10192,
TN_Ingot_Ruby,bb1ef6f19df2549daa68d0e07b1364da,2916,
TN_Ingot_Ruby,c468799309d044732b9d9380b8a91101,56180,
TN_Ingot_SandStone,4a88c13655956498892584827b11e1e4,10192,
TN_Ingot_SandStone,8d88aaf08daee41658e4d56a5e1d89e7,2920,
TN_Ingot_Sandstone,c468799309d044732b9d9380b8a91101,56180,
TN_Ingot_Silver,051f957ce27e745049e812db128ee412,2868,
TN_Ingot_Silver,4a88c13655956498892584827b11e1e4,10192,
TN_Ingot_Silver,c468799309d044732b9d9380b8a91101,56180,
TN_Ingot_Tanzanite,4a88c13655956498892584827b11e1e4,10192,
TN_Ingot_Tanzanite,ae72ec36b9982400aa8fd9c7c69570f1,2872,
TN_Ingot_Tanzanite,c468799309d044732b9d9380b8a91101,56180,
TN_Ingot_Yooperlite,07232ae9d49ba4d1391e062332b321e9,2988,
TN_Ingot_Yooperlite,4a88c13655956498892584827b11e1e4,10192,
TN_Ingot_Yooperlite,c468799309d044732b9d9380b8a91101,56180,
TN_Ingot_Zircon,4a88c13655956498892584827b11e1e4,10192,
TN_Ingot_Zircon,c468799309d044732b9d9380b8a91101,56180,
TN_Ingot_Zircon,cff7b491b2c7647d88dfc76fdf0ea875,2868,
TN_JackHammer,59ea473f7624e490ea8b3a3942fe8ce5,31044,
TN_JackHammer,80c780ec2e4b042c4aa2fd8442b832ea,16928,
TN_JackHammer,e3ca00e83b5e64a05a3869fbbd9729f4,11260,
TN_Jem_01,64af923de673c4eeb8402cc2a9953e5e,30664,
TN_Jem_01,f2bba316097094cfd8bb3e1b14082243,30348,
TN_Jem_02,8477832d1365f49dea5d1b641e3fb834,30680,
TN_Jem_02,f2bba316097094cfd8bb3e1b14082243,30348,
TN_Jem_03,de976c97671a749af8ef959379054390,30856,
TN_Jem_03,f2bba316097094cfd8bb3e1b14082243,30348,
TN_Jem_04,4ddf3384e15bd46b4a68db2d4ce6ae23,30820,
TN_Jem_04,f2bba316097094cfd8bb3e1b14082243,30348,
TN_Jem_05,0d088a758f8a24bc5abbd8a6a91ac305,30892,
TN_Jem_05,f2bba316097094cfd8bb3e1b14082243,30348,
TN_Jem_06,aa8a76a3027284e0292faa80911fca80,31104,
TN_Jem_06,f2bba316097094cfd8bb3e1b14082243,30348,
TN_LargeHandDrill,7d1876c10efc0436aa258d3ca4463289,31196,
TN_LargeHandDrill,80c780ec2e4b042c4aa2fd8442b832ea,16928,
TN_LargeHandDrill,e3ca00e83b5e64a05a3869fbbd9729f4,11260,
TN_Man,8826778eaf6cf354c8833bff25e2c2cb,31452,
TN_Man,e3ca00e83b5e64a05a3869fbbd9729f4,11260,
TN_Money_01,f2bba316097094cfd8bb3e1b14082243,30348,
TN_Money_01,f786e331d649e401085528a23e9527f0,30632,
TN_Money_02,17f7c75733fe849239d798500b8ed1e0,30768,
TN_Money_02,f2bba316097094cfd8bb3e1b14082243,30348,
TN_Money_03,0b30fa14ac33142d98f03fb173272c10,30880,
TN_Money_03,f2bba316097094cfd8bb3e1b14082243,30348,
TN_NoAds_Badge,19d37920fa4e040bd83885e78f0d26ad,8756,
TN_NoAds_Character,d429e7bef2fa74597825617453df849d,121576,
TN_NoAds_Hand,f93488b11b7734691826218475890650,1560,
TN_Ore_Amber,24edadb15697641f7a2d3ef6ac797e50,30820,
TN_Ore_Amber,4a88c13655956498892584827b11e1e4,10192,
TN_Ore_Amber,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Ore_Amethyst,4a88c13655956498892584827b11e1e4,10192,
TN_Ore_Amethyst,58cca2b032a7b4e498bfa711bf77a5e3,30736,
TN_Ore_Amethyst,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Ore_Aquamarine,4a88c13655956498892584827b11e1e4,10192,
TN_Ore_Aquamarine,c0676a368f70d4c2690309edc0d596e8,30760,
TN_Ore_Aquamarine,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Ore_Basalt,4a88c13655956498892584827b11e1e4,10192,
TN_Ore_Basalt,b978de5895ebf46cfbb0586511c409d0,30760,
TN_Ore_Basalt,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Ore_Bismuth,4a88c13655956498892584827b11e1e4,10192,
TN_Ore_Bismuth,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Ore_Bismuth,fe86e39b6a3f649648feb091683d2f51,30792,
TN_Ore_Bronzite,4a88c13655956498892584827b11e1e4,10192,
TN_Ore_Bronzite,7ff9d2622ea024cc9bc068859cd04c8e,30712,
TN_Ore_Bronzite,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Ore_Celestite,4a88c13655956498892584827b11e1e4,10192,
TN_Ore_Celestite,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Ore_Coal,4a88c13655956498892584827b11e1e4,10192,
TN_Ore_Coal,b0a208ebd0ea249fda07046fa0d07a42,30740,
TN_Ore_Coal,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Ore_Cobalt,4a88c13655956498892584827b11e1e4,10192,
TN_Ore_Cobalt,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Ore_Copper,4a88c13655956498892584827b11e1e4,10192,
TN_Ore_Copper,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Ore_Copper,f01af0700731b4abb9cbb01fd91b66f5,30824,
TN_Ore_Diamond,4a88c13655956498892584827b11e1e4,10192,
TN_Ore_Diamond,59884a0bbd00545038c1895a35430a95,30720,
TN_Ore_Diamond,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Ore_Dunite,0753ebbe7ce724fe59eeb415e49836ed,30848,
TN_Ore_Dunite,4a88c13655956498892584827b11e1e4,10192,
TN_Ore_Dunite,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Ore_Emerald,4a88c13655956498892584827b11e1e4,10192,
TN_Ore_Emerald,8c7dd0d1758b24ec3b0ed59aa2f91845,30752,
TN_Ore_Emerald,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Ore_Gold,4a88c13655956498892584827b11e1e4,10192,
TN_Ore_Gold,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Ore_Gold,ce6bda1ac78eb4b99878e8fb6fa0595e,30796,
TN_Ore_Granite,37ed8f190d5b84e79b67f00afb2c96f7,30816,
TN_Ore_Granite,4a88c13655956498892584827b11e1e4,10192,
TN_Ore_Granite,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Ore_Ice,4a88c13655956498892584827b11e1e4,10192,
TN_Ore_Ice,976472eea57a746ed89b5b701548e161,30780,
TN_Ore_Ice,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Ore_Iron,4a88c13655956498892584827b11e1e4,10192,
TN_Ore_Iron,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Ore_Iron,ef3b3bcd69f8b4e8f9a17494da1bcedd,30824,
TN_Ore_LapisLazuli,4a88c13655956498892584827b11e1e4,10192,
TN_Ore_LapisLazuli,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Ore_LapisLazuli,fab04108dd98f4f0d92d14b1a0faa555,30940,
TN_Ore_LimeStone,4a88c13655956498892584827b11e1e4,10192,
TN_Ore_LimeStone,784ea274f04a24fc8962f930c5c2c852,30844,
TN_Ore_Limestone,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Ore_Malachite,4a88c13655956498892584827b11e1e4,10192,
TN_Ore_Malachite,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Ore_Manganese,42329f81df11c436aafd85ad3241d9d6,30768,
TN_Ore_Manganese,4a88c13655956498892584827b11e1e4,10192,
TN_Ore_Manganese,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Ore_Obsidian,4a88c13655956498892584827b11e1e4,10192,
TN_Ore_Obsidian,6c26c23ba5e2b45f689daf3756f8e872,30884,
TN_Ore_Obsidian,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Ore_Opal,26c788b11358c48629bba5ab6de49b0b,30788,
TN_Ore_Opal,4a88c13655956498892584827b11e1e4,10192,
TN_Ore_Opal,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Ore_Quartz,34ecedcb5351e418d972d6062bcb9001,30820,
TN_Ore_Quartz,4a88c13655956498892584827b11e1e4,10192,
TN_Ore_Quartz,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Ore_Ruby,4a88c13655956498892584827b11e1e4,10192,
TN_Ore_Ruby,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Ore_Ruby,d603d2e939fb2459d9c7c5968e263174,30780,
TN_Ore_SandStone,4a88c13655956498892584827b11e1e4,10192,
TN_Ore_SandStone,ae18a7b640a3f48ac9a594a5f67d3478,30780,
TN_Ore_Sandstone,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Ore_Silver,4a88c13655956498892584827b11e1e4,10192,
TN_Ore_Silver,9e589d4091fc6476dae3cd3ffde0e79a,30832,
TN_Ore_Silver,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Ore_Tanzanite,4a88c13655956498892584827b11e1e4,10192,
TN_Ore_Tanzanite,6c566ba3f7db2446785461928fdd5b4f,30768,
TN_Ore_Tanzanite,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Ore_Yooperlite,4a88c13655956498892584827b11e1e4,10192,
TN_Ore_Yooperlite,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Ore_Yooperlite,fb694e76efb5148cf8f6f6f0503dc284,30788,
TN_Ore_Zircon,4a88c13655956498892584827b11e1e4,10192,
TN_Ore_Zircon,8a714dd961e704163b4622e9c4dd7bf7,30816,
TN_Ore_Zircon,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Pickax,3d31198d1619a48938bfc9e0825a494c,31816,
TN_Pickax,80c780ec2e4b042c4aa2fd8442b832ea,16928,
TN_Pickax,e3ca00e83b5e64a05a3869fbbd9729f4,11260,
TN_Pizza,32bc0c5d50a784539a971b71b4e2a49c,21956,
TN_Pizza,8fbb321fe74c2417b8872cf3af729a7d,12176,
TN_Pizza,a6baad51b300f4454a58e83f1f9e42a2,123368,
TN_Player,7f9e28d2343dc4709bd38d24d7e4bdad,121408,
TN_Player_Small,5c3d3dba6b3d841a7b17e7bcd3e203a5,8728,
TN_RollerCrusher,1d1bc50e68f7942478198883805572e7,31144,
TN_RollerCrusher,80c780ec2e4b042c4aa2fd8442b832ea,16928,
TN_RollerCrusher,e3ca00e83b5e64a05a3869fbbd9729f4,11260,
TN_RollerCrusher_Africa,80c780ec2e4b042c4aa2fd8442b832ea,16928,
TN_RollerCrusher_Africa,d4aaec0a2a6cd46d3b6806d6f5c13299,31240,
TN_RollerCrusher_Outline,613c68df17f3e4f889e346733bdbccb2,30932,
TN_RollerCrusher_SouthAmerica,65f110481866f4b23b8000d68a0ee609,31256,
TN_RollerCrusher_SouthAmerica,80c780ec2e4b042c4aa2fd8442b832ea,16928,
TN_RP_01,f2bba316097094cfd8bb3e1b14082243,30348,
TN_RP_01,fac807dccc0044169ae30762d3ef0714,30660,
TN_RP_02,b982cf43c28b24a6fb65b88cf0e16b9e,30944,
TN_RP_02,f2bba316097094cfd8bb3e1b14082243,30348,
TN_RP_03,73a215fa73df94569b9683f076129358,31060,
TN_RP_03,f2bba316097094cfd8bb3e1b14082243,30348,
TN_Secre_Whole_00,303576251aa5349eebb96f9b701a1cd8,528148,
TN_Secre_Whole_00,f8b75986bba364c59b8ecf6e68f056d4,4416,
TN_Secre_Whole_01,f8b75986bba364c59b8ecf6e68f056d4,4416,
TN_Secre_Whole_01,fcd6d201c338d4ea0b9ad1b1c5f72556,530052,
TN_Secre_Whole_02,2e547cccaba104cbc893f4f01936bfd9,528844,
TN_Secre_Whole_02,f8b75986bba364c59b8ecf6e68f056d4,4416,
TN_Secre_Whole_03,e230700e176f64474a2f3e3087b0195a,528812,
TN_Secre_Whole_03,f8b75986bba364c59b8ecf6e68f056d4,4416,
TN_Secre_Whole_04,36c0f0da16b5348e59963168cf12cf7d,528492,
TN_Secre_Whole_04,f8b75986bba364c59b8ecf6e68f056d4,4416,
TN_Secre_Whole_05,75079bc329aef4a6295ced64d15fa903,529440,
TN_Secre_Whole_05,f8b75986bba364c59b8ecf6e68f056d4,4416,
TN_Secre_Whole_06,176bb83284cee4da1ad72f464448e7f1,528728,
TN_Secre_Whole_06,f8b75986bba364c59b8ecf6e68f056d4,4416,
TN_Secre_Whole_07,1c9b02be99d984691b74070498f219b2,528440,
TN_Secre_Whole_07,f8b75986bba364c59b8ecf6e68f056d4,4416,
TN_Secre_Whole_08,f2ce6fcb6ff7d4ee397f2b62b851aebd,529612,
TN_Secre_Whole_08,f8b75986bba364c59b8ecf6e68f056d4,4416,
TN_Secre_Whole_09,baa45f1dcd32a4aa3949dede32f58034,529364,
TN_Secre_Whole_09,f8b75986bba364c59b8ecf6e68f056d4,4416,
TN_Secre_Whole_10,eaabc44bccfde42ee88318ad07bfccdb,530056,
TN_Secre_Whole_11,7c7d0536ec7984fbc9a258560bebc1c0,529744,
TN_Secre_Whole_12,85b1508374d3e4c7395fb42007b4746e,530824,
TN_Secre_Whole_13,62d2412cf27c0470789ac5e47730e5d1,528968,
TN_Secre_Whole_14,a0d68196d41ec4bdd9ec770b2e19eb70,528696,
TN_Skin_Amber,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Skin_Amber,db1dcd04b0e634ca0b0b065387491347,2868,
TN_Skin_Amethyst,14a232d156d414ee29f045adc3cf5ccc,2944,
TN_Skin_Amethyst,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Skin_AquaMarine,aaf0ca876648c4b33bcf94b48e004cb5,2896,
TN_Skin_Aquamarine,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Skin_Basalt,2e744e76806aa419ebed8ddc14b55597,2868,
TN_Skin_Basalt,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Skin_Bismuth,425967ec2b4bb4780aaefca9e7cdc9ff,2960,
TN_Skin_Bismuth,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Skin_Bronzite,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Skin_Bronzite,e914a3c9e43bd4934971c629fcd9f775,2876,
TN_Skin_Celestite,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Skin_Coal,94c02e7ea41d14c45928c48fb1af241d,2864,
TN_Skin_Coal,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Skin_Cobalt,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Skin_Copper,7605e7b244a224507893f03ec6250b66,2928,
TN_Skin_Copper,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Skin_Diamond,ba97ddb2d86664ad7899cef603451761,2908,
TN_Skin_Diamond,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Skin_Dunite,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Skin_Dunite,f84c4f1190bdd4b72ad867b3f2a4fc73,2916,
TN_Skin_Emerald,2902aefc37b3945e999083a125c9f61d,2884,
TN_Skin_Emerald,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Skin_Gold,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Skin_Gold,ed4ecb8fc9def4d1f92b56276b69f2eb,2864,
TN_Skin_Granite,b49225fab381848a584699e48d97b2e6,2944,
TN_Skin_Granite,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Skin_Ice,92e0f67faf7fa488d97920a9a26ba315,2924,
TN_Skin_Ice,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Skin_Iron,85cfc3eef7de04f8caee7fc726f301ae,2912,
TN_Skin_Iron,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Skin_LapisLazuli,bb180c573802343ea8e345035c463a49,2856,
TN_Skin_LapisLazuli,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Skin_Limestone,60318c2f36aca49819d976d2d4242b9f,2880,
TN_Skin_Limestone,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Skin_Malachite,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Skin_Manganese,9f4b9986c25f04c97a1f8c57c23dca9d,2928,
TN_Skin_Manganese,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Skin_Obsidian,1a3b602af450747d5925d5fc4d4a9de2,2944,
TN_Skin_Obsidian,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Skin_Opal,46b415cde20634269a568837cb91e66e,2904,
TN_Skin_Opal,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Skin_Quartz,14f9cb165cffa47388b3230eeccaa099,2876,
TN_Skin_Quartz,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Skin_Ruby,5ab5cfbdfaf024429a4cde07cee01888,2872,
TN_Skin_Ruby,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Skin_SandStone,587999fc336d2490f804c629f4235056,2940,
TN_Skin_Sandstone,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Skin_Silver,bd8ad13927c964dd79890a537ff99a55,2908,
TN_Skin_Silver,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Skin_Special_Mystery,638d83d95986346409ffa0bd4bbb647c,2884,
TN_Skin_Tanzanite,b6ba16cf53b47477e843aef5976a0fdb,2880,
TN_Skin_Tanzanite,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Skin_Yooperlite,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Skin_Yooperlite,eb0b51cc15b4c45459c3a7e1b1e86697,2980,
TN_Skin_Zircon,c10e45293e1ac429a82fb313455f1e2b,11760,
TN_Skin_Zircon,c8ce466a18ccc4b068e63c593f1ccdf8,2928,
TN_SledgeHammer,80c780ec2e4b042c4aa2fd8442b832ea,16928,
TN_SledgeHammer,cce671f8efc164b33b0bebc7cdc7d728,30928,
TN_SledgeHammer,e3ca00e83b5e64a05a3869fbbd9729f4,11260,
TN_Smelter,45b42c37e1c7349b8abfb18dbea7adf3,121640,
TN_Smelter,8fbb321fe74c2417b8872cf3af729a7d,12176,
TN_Truck,14c1cbe4c2eda4eb191c0ed85b9aa32e,141920,
TN_Truck,8fbb321fe74c2417b8872cf3af729a7d,12176,
TN_Truck,919e5bc4084ba44ffb856181fc956e12,30924,
TN_Truck,c468799309d044732b9d9380b8a91101,56180,
TN_Truck,e3ca00e83b5e64a05a3869fbbd9729f4,11260,
TN_Truck_Big_Body,ee5dbbc43e35742a6975f48fcea727c6,309764,
TN_Truck_RV_Body,d8d8a912f2f3e4708878fc402558740d,377748,
TN_WheelBarrow,80c780ec2e4b042c4aa2fd8442b832ea,16928,
TN_WheelBarrow,cf17f30090a8f497494b8df0425ba1b2,31324,
TN_WheelBarrow,e3ca00e83b5e64a05a3869fbbd9729f4,11260,
TN_WheelLoader,39e44d594230d4a7a83a84b0422acdac,31156,
TN_WheelLoader,80c780ec2e4b042c4aa2fd8442b832ea,16928,
TN_WheelLoader,e3ca00e83b5e64a05a3869fbbd9729f4,11260,
TN_WoodCarrier,1ddcd6104782a4482a66933c08e3f428,31784,
TN_WoodCarrier,80c780ec2e4b042c4aa2fd8442b832ea,16928,
TN_WoodCarrier,e3ca00e83b5e64a05a3869fbbd9729f4,11260,
TN_Worker_01,0ac5d44c106ac4fafaa083b266506080,9008,
TN_Worker_01,4311c122a224e4cf6b88d1a7e41c60d2,120976,
TN_Worker_01_Small,0ac5d44c106ac4fafaa083b266506080,9008,
TN_Worker_01_Small,59578ec704a564b199dc8d71c62bc8b1,8708,
TN_Worker_02,0ac5d44c106ac4fafaa083b266506080,9008,
TN_Worker_02,79503277ca8e348cdb819b68d60f7574,121112,
TN_Worker_02_Small,0ac5d44c106ac4fafaa083b266506080,9008,
TN_Worker_02_Small,1f4dda987a8734fcb9b616ddb5828147,8864,
TN_Worker_03,0ac5d44c106ac4fafaa083b266506080,9008,
TN_Worker_03,7c6b4376933c8439e99ec6f201b81819,121056,
TN_Worker_03_Small,0ac5d44c106ac4fafaa083b266506080,9008,
TN_Worker_03_Small,4a3c48b809b8e4a85a1fb1adaf487392,8716,
TN_Worker_04,0ac5d44c106ac4fafaa083b266506080,9008,
TN_Worker_04,aeaa0d6117eaf4a21aa5469570a51f4e,120696,
TN_Worker_04_Small,0ac5d44c106ac4fafaa083b266506080,9008,
TN_Worker_04_Small,e32427826d3d14c9fb091c8cc13f8111,8816,
TN_Worker_05,046d3919b22354007bc5cce690a3da56,120940,
TN_Worker_05,0ac5d44c106ac4fafaa083b266506080,9008,
TN_Worker_05_Small,0ac5d44c106ac4fafaa083b266506080,9008,
TN_Worker_05_Small,7374b6059996b449389e3d1ded20f472,8740,
